Дата продажи,Название курса,Цена$,Кол-во,Всего
2025-03-13,sql-cc,60,10.0,600
14/03/2025,Python For Beginners,50,17.0,850
2025-03-14,Буткемп по Data Science,200,13.0,2600
"Mar 14, 2025",Web-разработка,80,22.0,1760
"Mar 14, 2025",Machine Learning ADV,250,7.0,1750
2025/03/14,SQL-Курс,60,15.0,900
2025/03/15,Python нач,50,22.0,1100
15.03.25,DS Boot,200,22.0,4400
2025/03/15,Web Dev 101,80,17.0,1360
"Mar 15, 2025",машинное обучение+,250,11.0,2750
"Mar 15, 2025",sql-cc,60,,840
2025/03/16,Питон для начинающих,50,18.0,900
16/03/2025,DS Boot,200,15.0,3000
16.03.25,Web Dev 101,80,14.0,1120
"Mar 16, 2025",Machine Learning ADV,250,16.0,4000
2025/03/16,SQL БАЗОВЫЙ,60,20.0,1200
"Mar 17, 2025",python for beginners,50,14.0,700
17/03/2025,data science bootcamp,200,23.0,4600
2025-03-17,WEB DEVELOPMENT,80,18.0,1440
"Mar 17, 2025",машинное обучение+,250,14.0,3500
2025/03/17,sql crash course,60,15.0,900
18.03.25,PYTHON-BEGINNERS,50,14.0,700
2025-03-18,Data Science BOOTCAMP,200,12.0,2400
"Mar 18, 2025",web_dev,80,17.0,1360
2025/03/18,Machine Learning ADV,250,9.0,2250
2025/03/18,Быстрый курс SQL,60,16.0,960
19/03/2025,python for beginners,50,19.0,950
19.03.25,data science bootcamp,200,8.0,1600
"Mar 19, 2025",Web-разработка,80,13.0,1040
19/03/2025,Продвинутый ML,250,13.0,3250
"Mar 19, 2025",SQL БАЗОВЫЙ,60,16.0,960
2025-03-20,python for beginners,50,12.0,600
20/03/2025,Данные.Наука,200,17.0,3400
2025/03/20,Web Dev 101,80,19.0,1520
2025/03/20,machine learning advanced,250,17.0,4250
20.03.25,sql-cc,60,8.0,480
21/03/2025,Питон для начинающих,50,14.0,700
2025-03-21,Data Science BOOTCAMP,200,18.0,3600
21.03.25,web_dev,80,13.0,1040
"Mar 21, 2025",машинное обучение+,250,24.0,6000
21.03.25,SQL БАЗОВЫЙ,60,15.0,900
22/03/2025,python for beginners,50,18.0,900
22.03.25,Данные.Наука,200,17.0,3400
22/03/2025,веб разработка,80,15.0,1200
2025/03/22,machine learning advanced,250,15.0,3750
22.03.25,Быстрый курс SQL,60,13.0,780
2025/03/23,Python For Beginners,50,19.0,950
23.03.25,Данные.Наука,200,15.0,3000
23/03/2025,Web Dev 101,80,10.0,800
2025/03/23,машинное обучение+,250,15.0,3750
23/03/2025,sql crash course,60,17.0,1020
2025/03/24,Python For Beginners,50,,800
24/03/2025,Данные.Наука,200,12.0,2400
"Mar 24, 2025",web_dev,80,17.0,1360
24/03/2025,машинное обучение+,250,26.0,6500
2025/03/24,SQL-Курс,60,17.0,1020
2025/03/25,Python нач,50,13.0,650
2025/03/25,Данные.Наука,200,10.0,2000
"Mar 25, 2025",Web-разработка,80,9.0,720
2025/03/25,Machine Learning ADV,250,18.0,4500
25/03/2025,sql-cc,60,9.0,540
2025-03-26,Python For Beginners,50,20.0,1000
2025/03/26,Данные.Наука,200,13.0,2600
"Mar 26, 2025",Web-разработка,80,12.0,960
26.03.25,machine learning advanced,250,13.0,3250
"Mar 26, 2025",SQL-Курс,60,11.0,660
2025/03/27,Python нач,50,16.0,800
27/03/2025,Данные.Наука,200,11.0,2200
"Mar 27, 2025",WEB DEVELOPMENT,80,14.0,1120
27/03/2025,Продвинутый ML,250,13.0,3250
"Mar 27, 2025",Быстрый курс SQL,60,20.0,1200
2025-03-28,Python нач,50,10.0,500
"Mar 28, 2025",DS Boot,200,12.0,2400
28.03.25,WEB DEVELOPMENT,80,9.0,720
2025-03-28,Продвинутый ML,250,16.0,4000
"Mar 28, 2025",SQL-Курс,60,17.0,1020
29.03.25,python for beginners,50,,800
"Mar 29, 2025",Буткемп по Data Science,200,14.0,2800
2025/03/29,WEB DEVELOPMENT,80,19.0,1520
29.03.25,Machine Learning ADV,250,19.0,4750
29/03/2025,sql-cc,60,18.0,1080
2025/03/30,Python нач,50,14.0,700
30/03/2025,Данные.Наука,200,12.0,2400
30/03/2025,web_dev,80,12.0,960
2025/03/30,machine learning advanced,250,15.0,3750
30/03/2025,Быстрый курс SQL,60,21.0,1260
31.03.25,PYTHON-BEGINNERS,50,16.0,800
2025-03-31,Data Science BOOTCAMP,200,12.0,2400
31.03.25,Web Dev 101,80,14.0,1120
31.03.25,Продвинутый ML,250,12.0,3000
31.03.25,sql crash course,60,10.0,600
"Apr 01, 2025",PYTHON-BEGINNERS,50,16.0,800
"Apr 01, 2025",data science bootcamp,200,16.0,3200
2025/04/01,Web-разработка,80,,1520
01/04/2025,Machine Learning ADV,250,14.0,3500
2025-04-01,SQL БАЗОВЫЙ,60,11.0,660
02/04/2025,PYTHON-BEGINNERS,50,17.0,850
2025-04-02,DS Boot,200,,2800
02/04/2025,WEB DEVELOPMENT,80,14.0,1120
"Apr 02, 2025",ML (уровень 2),250,20.0,5000
02.04.25,sql crash course,60,12.0,720
"Apr 03, 2025",PYTHON-BEGINNERS,50,13.0,650
2025/04/03,Буткемп по Data Science,200,15.0,3000
2025-04-03,Web-разработка,80,16.0,1280
"Apr 03, 2025",ML (уровень 2),250,11.0,2750
"Apr 03, 2025",sql crash course,60,19.0,1140
"Apr 04, 2025",Python нач,50,12.0,600
04.04.25,data science bootcamp,200,24.0,4800
"Apr 04, 2025",Web-разработка,80,16.0,1280
"Apr 04, 2025",Продвинутый ML,250,15.0,3750
04.04.25,SQL-Курс,60,19.0,1140
2025/04/05,Питон для начинающих,50,11.0,550
05/04/2025,Буткемп по Data Science,200,15.0,3000
05.04.25,Web Dev 101,80,13.0,1040
2025/04/05,ML (уровень 2),250,16.0,4000
2025-04-05,sql-cc,60,15.0,900
06.04.25,python for beginners,50,14.0,700
"Apr 06, 2025",Data Science BOOTCAMP,200,15.0,3000
06/04/2025,веб разработка,80,14.0,1120
06.04.25,Продвинутый ML,250,11.0,2750
06.04.25,SQL БАЗОВЫЙ,60,22.0,1320
07.04.25,python for beginners,50,13.0,650
"Apr 07, 2025",Data Science BOOTCAMP,200,20.0,4000
07/04/2025,веб разработка,80,16.0,1280
"Apr 07, 2025",Machine Learning ADV,250,18.0,4500
2025/04/07,sql-cc,60,14.0,840
2025-04-08,Python нач,50,15.0,750
2025-04-08,Данные.Наука,200,19.0,3800
08.04.25,web_dev,80,20.0,1600
2025-04-08,ML (уровень 2),250,16.0,4000
2025/04/08,SQL БАЗОВЫЙ,60,13.0,780
09.04.25,PYTHON-BEGINNERS,50,14.0,700
2025-04-09,DS Boot,200,15.0,3000
09/04/2025,Web-разработка,80,20.0,1600
2025/04/09,machine learning advanced,250,23.0,5750
2025/04/09,SQL БАЗОВЫЙ,60,12.0,720
2025-04-10,PYTHON-BEGINNERS,50,13.0,650
2025/04/10,DS Boot,200,20.0,4000
2025/04/10,веб разработка,80,10.0,800
2025/04/10,Machine Learning ADV,250,15.0,3750
"Apr 10, 2025",sql crash course,60,11.0,660
"Apr 11, 2025",Питон для начинающих,50,14.0,700
2025/04/11,data science bootcamp,200,11.0,2200
"Apr 11, 2025",Web Dev 101,80,14.0,1120
11/04/2025,Продвинутый ML,250,20.0,5000
2025/04/11,sql-cc,60,18.0,1080
2025-04-12,Python For Beginners,50,18.0,900
12/04/2025,Данные.Наука,200,17.0,3400
"Apr 12, 2025",Web Dev 101,80,12.0,960
12/04/2025,ML (уровень 2),250,16.0,4000
2025/04/12,sql crash course,60,18.0,1080
13.04.25,Python нач,50,15.0,750
2025/04/13,Data Science BOOTCAMP,200,7.0,1400
2025-04-13,Web-разработка,80,14.0,1120
"Apr 13, 2025",Продвинутый ML,250,17.0,4250
2025/04/13,SQL БАЗОВЫЙ,60,17.0,1020
2025-04-14,Python For Beginners,50,24.0,1200
2025-04-14,DS Boot,200,18.0,3600
"Apr 14, 2025",Web-разработка,80,20.0,1600
2025-04-14,машинное обучение+,250,20.0,5000
2025/04/14,sql crash course,60,22.0,1320
2025-04-15,python for beginners,50,19.0,950
"Apr 15, 2025",Данные.Наука,200,14.0,2800
15.04.25,web_dev,80,16.0,1280
15/04/2025,ML (уровень 2),250,17.0,4250
15.04.25,SQL БАЗОВЫЙ,60,16.0,960
16/04/2025,PYTHON-BEGINNERS,50,17.0,850
"Apr 16, 2025",Буткемп по Data Science,200,,3800
2025/04/16,WEB DEVELOPMENT,80,12.0,960
2025-04-16,машинное обучение+,250,10.0,2500
"Apr 16, 2025",SQL-Курс,60,15.0,900
17/04/2025,Питон для начинающих,50,12.0,600
17.04.25,data science bootcamp,200,16.0,3200
2025/04/17,WEB DEVELOPMENT,80,14.0,1120
"Apr 17, 2025",Продвинутый ML,250,13.0,3250
2025-04-17,SQL-Курс,60,15.0,900
2025-04-18,python for beginners,50,15.0,750
2025/04/18,Data Science BOOTCAMP,200,14.0,2800
2025/04/18,Web-разработка,80,16.0,1280
18.04.25,машинное обучение+,250,15.0,3750
18.04.25,Быстрый курс SQL,60,14.0,840
19.04.25,Python For Beginners,50,13.0,650
"Apr 19, 2025",Данные.Наука,200,20.0,4000
2025/04/19,web_dev,80,13.0,1040
2025/04/19,Продвинутый ML,250,13.0,3250
2025-04-19,SQL БАЗОВЫЙ,60,18.0,1080
"Apr 20, 2025",PYTHON-BEGINNERS,50,,850
"Apr 20, 2025",Data Science BOOTCAMP,200,14.0,2800
2025/04/20,веб разработка,80,14.0,1120
20/04/2025,машинное обучение+,250,13.0,3250
"Apr 20, 2025",SQL БАЗОВЫЙ,60,16.0,960
21/04/2025,Питон для начинающих,50,11.0,550
2025-04-21,Data Science BOOTCAMP,200,21.0,4200
21/04/2025,WEB DEVELOPMENT,80,17.0,1360
2025/04/21,машинное обучение+,250,9.0,2250
2025-04-21,SQL-Курс,60,12.0,720
2025/04/22,Python For Beginners,50,18.0,900
22/04/2025,DS Boot,200,13.0,2600
22.04.25,web_dev,80,12.0,960
"Apr 22, 2025",машинное обучение+,250,18.0,4500
"Apr 22, 2025",Быстрый курс SQL,60,14.0,840
23/04/2025,Python For Beginners,50,6.0,300
23/04/2025,Данные.Наука,200,18.0,3600
23.04.25,Web Dev 101,80,12.0,960
"Apr 23, 2025",ML (уровень 2),250,16.0,4000
23.04.25,sql-cc,60,16.0,960
2025/04/24,PYTHON-BEGINNERS,50,17.0,850
24.04.25,DS Boot,200,11.0,2200
24.04.25,веб разработка,80,18.0,1440
2025-04-24,machine learning advanced,250,11.0,2750
2025/04/24,sql crash course,60,13.0,780
2025/04/25,Python нач,50,13.0,650
25/04/2025,Data Science BOOTCAMP,200,13.0,2600
"Apr 25, 2025",Web-разработка,80,12.0,960
25.04.25,ML (уровень 2),250,16.0,4000
2025/04/25,sql crash course,60,11.0,660
2025-04-26,PYTHON-BEGINNERS,50,15.0,750
26/04/2025,Буткемп по Data Science,200,10.0,2000
26/04/2025,веб разработка,80,13.0,1040
26/04/2025,Machine Learning ADV,250,15.0,3750
26/04/2025,SQL-Курс,60,15.0,900
27.04.25,Питон для начинающих,50,10.0,500
27.04.25,DS Boot,200,18.0,3600
27.04.25,Web Dev 101,80,10.0,800
2025/04/27,машинное обучение+,250,12.0,3000
27/04/2025,Быстрый курс SQL,60,20.0,1200
2025-04-28,PYTHON-BEGINNERS,50,14.0,700
2025-04-28,Данные.Наука,200,19.0,3800
2025/04/28,веб разработка,80,24.0,1920
"Apr 28, 2025",машинное обучение+,250,17.0,4250
28.04.25,SQL-Курс,60,20.0,1200
2025/04/29,PYTHON-BEGINNERS,50,15.0,750
2025/04/29,data science bootcamp,200,12.0,2400
2025/04/29,WEB DEVELOPMENT,80,15.0,1200
2025/04/29,Machine Learning ADV,250,19.0,4750
29/04/2025,sql crash course,60,,1020
2025-04-30,PYTHON-BEGINNERS,50,17.0,850
30/04/2025,Data Science BOOTCAMP,200,12.0,2400
"Apr 30, 2025",Web-разработка,80,11.0,880
30.04.25,Machine Learning ADV,250,18.0,4500
2025/04/30,sql-cc,60,14.0,840
"May 01, 2025",Питон для начинающих,50,3.0,150
01/05/2025,Буткемп по Data Science,200,8.0,1600
2025/05/01,веб разработка,80,3.0,240
01/05/2025,Продвинутый ML,250,2.0,500
2025-05-01,SQL-Курс,60,0.0,0
2025/05/02,PYTHON-BEGINNERS,50,1.0,50
02/05/2025,DS Boot,200,3.0,600
02.05.25,Web Dev 101,80,6.0,480
2025-05-02,Machine Learning ADV,250,2.0,500
2025/05/02,sql crash course,60,5.0,300
2025/05/03,Питон для начинающих,50,3.0,150
2025/05/03,DS Boot,200,2.0,400
03/05/2025,WEB DEVELOPMENT,80,1.0,80
2025/05/03,машинное обучение+,250,3.0,750
03/05/2025,Быстрый курс SQL,60,10.0,600
04.05.25,Python For Beginners,50,3.0,150
04.05.25,Данные.Наука,200,3.0,600
04/05/2025,веб разработка,80,2.0,160
04.05.25,machine learning advanced,250,0.0,0
2025/05/04,SQL БАЗОВЫЙ,60,1.0,60
"May 05, 2025",Python For Beginners,50,4.0,200
05.05.25,Data Science BOOTCAMP,200,2.0,400
05.05.25,WEB DEVELOPMENT,80,2.0,160
05.05.25,machine learning advanced,250,2.0,500
05.05.25,SQL-Курс,60,1.0,60
06.05.25,python for beginners,50,2.0,100
"May 06, 2025",DS Boot,200,2.0,400
"May 06, 2025",WEB DEVELOPMENT,80,2.0,160
06/05/2025,Machine Learning ADV,250,5.0,1250
2025-05-06,sql crash course,60,3.0,180
07/05/2025,Python For Beginners,50,4.0,200
07.05.25,data science bootcamp,200,3.0,600
2025/05/07,web_dev,80,4.0,320
07/05/2025,machine learning advanced,250,2.0,500
07.05.25,SQL БАЗОВЫЙ,60,5.0,300
"May 08, 2025",Python For Beginners,50,6.0,300
2025-05-08,data science bootcamp,200,2.0,400
08/05/2025,веб разработка,80,4.0,320
08.05.25,machine learning advanced,250,2.0,500
08.05.25,SQL БАЗОВЫЙ,60,4.0,240
2025-05-09,Python For Beginners,50,5.0,250
09/05/2025,DS Boot,200,4.0,800
"May 09, 2025",WEB DEVELOPMENT,80,5.0,400
2025-05-09,Продвинутый ML,250,4.0,1000
09/05/2025,SQL-Курс,60,4.0,240
10.05.25,Python For Beginners,50,1.0,50
10/05/2025,Буткемп по Data Science,200,4.0,800
10/05/2025,веб разработка,80,3.0,240
"May 10, 2025",ML (уровень 2),250,5.0,1250
2025-05-10,sql crash course,60,4.0,240
11/05/2025,PYTHON-BEGINNERS,50,0.0,0
2025-05-11,Данные.Наука,200,3.0,600
2025/05/11,web_dev,80,3.0,240
2025/05/11,ML (уровень 2),250,4.0,1000
11/05/2025,sql-cc,60,4.0,240
12/05/2025,Python For Beginners,50,5.0,250
"May 12, 2025",Data Science BOOTCAMP,200,6.0,1200
2025/05/12,web_dev,80,7.0,560
"May 12, 2025",machine learning advanced,250,3.0,750
"May 12, 2025",SQL-Курс,60,5.0,300
2025-05-13,PYTHON-BEGINNERS,50,5.0,250
2025-05-13,data science bootcamp,200,2.0,400
2025-05-13,веб разработка,80,6.0,480
13/05/2025,машинное обучение+,250,6.0,1500
"May 13, 2025",sql crash course,60,1.0,60
2025-05-14,Python нач,50,2.0,100
14.05.25,DS Boot,200,4.0,800
"May 14, 2025",WEB DEVELOPMENT,80,3.0,240
2025/05/14,Machine Learning ADV,250,2.0,500
2025-05-14,SQL БАЗОВЫЙ,60,8.0,480
"May 15, 2025",Python For Beginners,50,1.0,50
"May 15, 2025",data science bootcamp,200,5.0,1000
"May 15, 2025",web_dev,80,0.0,0
"May 15, 2025",Продвинутый ML,250,4.0,1000
15/05/2025,SQL-Курс,60,5.0,300
16.05.25,Python For Beginners,50,3.0,150
16.05.25,Буткемп по Data Science,200,0.0,0
2025-05-16,Web-разработка,80,2.0,160
"May 16, 2025",machine learning advanced,250,1.0,250
16/05/2025,sql-cc,60,1.0,60
17.05.25,Python нач,50,2.0,100
2025-05-17,Data Science BOOTCAMP,200,5.0,1000
2025/05/17,Web-разработка,80,6.0,480
2025/05/17,Продвинутый ML,250,4.0,1000
17.05.25,sql crash course,60,6.0,360
"May 18, 2025",PYTHON-BEGINNERS,50,4.0,200
"May 18, 2025",Буткемп по Data Science,200,7.0,1400
2025-05-18,Web-разработка,80,2.0,160
2025-05-18,ML (уровень 2),250,3.0,750
2025-05-18,SQL-Курс,60,1.0,60
19.05.25,Python нач,50,1.0,50
19.05.25,Данные.Наука,200,4.0,800
2025-05-19,веб разработка,80,7.0,560
2025-05-19,Machine Learning ADV,250,0.0,0
2025/05/19,sql-cc,60,8.0,480
2025/05/20,PYTHON-BEGINNERS,50,3.0,150
2025/05/20,data science bootcamp,200,3.0,600
20/05/2025,Web Dev 101,80,2.0,160
20/05/2025,ML (уровень 2),250,1.0,250
2025-05-20,SQL БАЗОВЫЙ,60,1.0,60
21/05/2025,Python нач,50,1.0,50
21.05.25,Data Science BOOTCAMP,200,2.0,400
21/05/2025,web_dev,80,3.0,240
2025/05/21,Продвинутый ML,250,0.0,0
2025-05-21,sql crash course,60,,240
2025-05-22,PYTHON-BEGINNERS,50,2.0,100
2025-05-22,data science bootcamp,200,4.0,800
22.05.25,веб разработка,80,2.0,160
22.05.25,Machine Learning ADV,250,2.0,500
"May 22, 2025",Быстрый курс SQL,60,4.0,240
"May 23, 2025",PYTHON-BEGINNERS,50,6.0,300
23/05/2025,data science bootcamp,200,1.0,200
2025/05/23,веб разработка,80,0.0,0
2025/05/23,Продвинутый ML,250,3.0,750
23/05/2025,sql-cc,60,4.0,240
"May 24, 2025",Питон для начинающих,50,2.0,100
24/05/2025,Данные.Наука,200,2.0,400
"May 24, 2025",web_dev,80,2.0,160
2025-05-24,Machine Learning ADV,250,3.0,750
"May 24, 2025",SQL-Курс,60,5.0,300
25.05.25,Python нач,50,3.0,150
2025/05/25,Буткемп по Data Science,200,1.0,200
2025/05/25,Web Dev 101,80,3.0,240
2025-05-25,Machine Learning ADV,250,25.0,6250
2025/05/25,SQL-Курс,60,3.0,180
"May 26, 2025",PYTHON-BEGINNERS,50,3.0,150
2025/05/26,Буткемп по Data Science,200,1.0,200
2025-05-26,Web Dev 101,80,2.0,160
26.05.25,ML (уровень 2),250,3.0,750
"May 26, 2025",SQL БАЗОВЫЙ,60,1.0,60
2025/05/27,python for beginners,50,3.0,150
"May 27, 2025",DS Boot,200,3.0,600
2025-05-27,WEB DEVELOPMENT,80,1.0,80
27.05.25,ML (уровень 2),250,2.0,500
27.05.25,sql-cc,60,4.0,240
"May 28, 2025",Питон для начинающих,50,1.0,50
"May 28, 2025",Буткемп по Data Science,200,4.0,800
"May 28, 2025",web_dev,80,2.0,160
28.05.25,ML (уровень 2),250,2.0,500
28.05.25,sql-cc,60,1.0,60
2025-05-29,Python нач,50,10.0,500
29.05.25,data science bootcamp,200,5.0,1000
29/05/2025,Web-разработка,80,5.0,400
2025-05-29,Machine Learning ADV,250,1.0,250
"May 29, 2025",Быстрый курс SQL,60,1.0,60
2025/05/30,Питон для начинающих,50,3.0,150
"May 30, 2025",Буткемп по Data Science,200,1.0,200
30/05/2025,веб разработка,80,5.0,400
30.05.25,Продвинутый ML,250,3.0,750
30.05.25,Быстрый курс SQL,60,1.0,60
2025-05-31,Питон для начинающих,50,3.0,150
2025/05/31,Data Science BOOTCAMP,200,3.0,600
2025/05/31,Web-разработка,80,2.0,160
31/05/2025,Machine Learning ADV,250,4.0,1000
31.05.25,sql crash course,60,2.0,120
08/02/2024,Данные.Наука,200,18.0,3600
"Apr 03, 2025",ML (уровень 2),250,11.0,2750
2023/02/13,SQL БАЗОВЫЙ,60,16.0,960
30/05/2025,веб разработка,80,5.0,400
07/06/2023,web_dev,80,2.0,160
10/02/2023,Python нач,50,17.0,850
22/05/2024,SQL-Курс,60,22.0,1320
2025-01-18,SQL-Курс,60,15.0,900
"Jan 14, 2024",Данные.Наука,200,18.0,3600
03/03/2025,машинное обучение+,250,16.0,4000
14.11.24,веб разработка,80,16.0,1280
14/11/2023,Данные.Наука,200,14.0,2800
28/08/2023,Python For Beginners,50,6.0,300
18.05.23,Python For Beginners,50,15.0,750
2024-01-11,Python нач,50,13.0,650
2024-11-28,Python For Beginners,50,11.0,550
2023-01-21,веб разработка,80,20.0,1600
2025-04-26,PYTHON-BEGINNERS,50,15.0,750
20/08/2023,python for beginners,50,2.0,100
2024/07/24,Буткемп по Data Science,200,,1400
2023/01/09,SQL-Курс,60,17.0,1020
18.07.23,SQL-Курс,60,2.0,120
2023/10/09,SQL-Курс,60,18.0,1080
"May 09, 2024",Python нач,50,15.0,750
02/03/2023,data science bootcamp,200,15.0,3000
"Apr 28, 2023",SQL БАЗОВЫЙ,60,17.0,1020
06/03/2023,SQL-Курс,60,18.0,1080
2023/01/27,ML (уровень 2),250,11.0,2750
01/07/2023,sql-cc,60,5.0,300
"Nov 27, 2023",Web-разработка,80,14.0,1120
2023/08/12,Web-разработка,80,8.0,640
07/12/2023,web_dev,80,16.0,1280
10.05.23,python for beginners,50,13.0,650
"May 31, 2024",machine learning advanced,250,12.0,3000
2023-11-24,DS Boot,200,8.0,1600
18.09.24,Python нач,50,,850
2023/10/07,Продвинутый ML,250,12.0,3000
28.04.25,SQL-Курс,60,20.0,1200
2025/04/17,WEB DEVELOPMENT,80,14.0,1120
20.01.23,Продвинутый ML,250,23.0,5750
29.06.24,ML (уровень 2),250,1.0,250
2023-08-30,Буткемп по Data Science,200,7.0,1400
02.08.24,Web Dev 101,80,9.0,720
